{'短评内容': '很好', '短评打分': 5}
{'短评内容': '谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢谢', '短评打分': 5}
{'短评内容': '处于繁华街区 购物、饮食方便 卫生中等 交通方便', '短评打分': 3}
{'短评内容': '位置不错哦，早上如果有早起的习惯可以到广场去转转，环境满好的', '短评打分': 3}
{'短评内容': '上好人家泉城广场店，地理位置不错距离各景点都很近。酒店的卫生及设施都很好，就是洗手台有点小。性价比算是比较高的。', '短评打分': 5}
{'短评内容': '交通方便 饮食购物方便 房间环境尚可 属于繁华地带', '短评打分': 3}
{'短评内容': '周围购物吃饭方便', '短评打分': 5}
{'短评内容': '位置不错，价格稍高啊，如果能把床上用品换个颜色比较好啊', '短评打分': 5}
{'短评内容': '还算是不错吧，在这个地段这样的酒店应该算是比较值的了', '短评打分': 5}
{'短评内容': '很好的酒店，性价比很高，下次来济南还住这里', '短评打分': 5}
{'短评内容': '酒店位置很好，到旅游景点、逛街、购物都很方便，卫生也很好，下次去还会选择该酒店', '短评打分': 5}
{'短评内容': '酒店靠近泉城广场和商业区，区位很好；房间设施不错，卫生热水很舒服。唯一不足是停车不很方便。', '短评打分': 5}
{'短评内容': ' 房间舒适单人入住大床房空间大 设施齐全 服务员服务态度好', '短评打分': 5}
{'短评内容': '该酒店位置比较好，靠近商业区，购物非常方便', '短评打分': 5}
{'短评内容': '酒店位置很好，也很舒适。', '短评打分': 5}
{'短评内容': '还不错！', '短评打分': 5}
{'短评内容': '还可以，就是早餐太差劲了！', '短评打分': 5}
{'短评内容': '环境什么的都不错，只是我去的那天电梯坏了，还停了水，很郁闷', '短评打分': 3}
{'短评内容': '位置非常好，价格便宜，卫生环可以，非常适合经济条件有限的自由行或学生朋友居住。强烈推荐', '短评打分': 5}
{'短评内容': '很不错的酒店|！就是卫生间洗漱用具稍微不够档次', '短评打分': 5}
{'短评内容': '位置很不错  毗邻泉城广场 \r\n门口略显狭窄 \r\n总的说来很不错 \r\n值得推荐', '短评打分': 5}
{'短评内容': '去的时候就剩一个房间了，窗户好小啊', '短评打分': 5}
{'短评内容': '非常8错的酒店，推荐！', '短评打分': 3}
{'短评内容': '装修还可以，服务差强人意', '短评打分': 5}
{'短评内容': '酒店有股味道。不好。房间里的电脑很脏。。下次不去了', '短评打分': 1}
{'短评内容': '酒店位置还不错，房间内设施很新。值得推荐。', '短评打分': 3}
{'短评内容': '价格有点高，服务态度很好。\r\n不过公司有点制式，可能是公司太大了，补开发票还需要到总公司查阅资料。\r\n如果去山工学习可以选择银座佳驿，一开始以为这个是最近的，原来这个店比起银座佳驿还要远很多，给以后去山工的参考', '短评打分': 3}
{'短评内容': '住过好多次了，泉城广场附近的首选。', '短评打分': 3}
{'短评内容': '一切都还好', '短评打分': 5}
{'短评内容': '服务态度很好，每天还有2瓶矿泉水免费供给，碰到的对门房客不太自觉，开着门大声喧哗。走得太急忘记开发票，酒店也说可以补开，不错。', '短评打分': 3}
{'短评内容': '酒店位置不错，房间设施、卫生条件都很好，就是前台效率太低。', '短评打分': 3}
{'短评内容': '酒店位置很好，房间内很新，卫生较好，较舒适，值得推荐。', '短评打分': 5}
{'短评内容': '服务态度很不错，位置距离泉城广场很近，附近快餐选择性很大，楼下还有招商银行。房间布局很舒适，价格稍微贵了一点，可能是因为地理位置吧，去山大南校区也可以选择此处', '短评打分': 5}
{'短评内容': '舒适、干净，位置佳，离泉城广场很近，步行大概5分钟，而且还有车位，下次还住，就是房间稍小点。', '短评打分': 5}
{'短评内容': '位置不错 服务一般 设施一般', '短评打分': 3}
{'短评内容': '还不错', '短评打分': 5}
{'短评内容': '环境不错，就是地方有点难找，10元早餐还不错', '短评打分': 5}
{'短评内容': '性价比高，比如家、七天舒适，设施也新静很多！', '短评打分': 3}
{'短评内容': '性价比高，比如家、七天要舒适，设备也新静好多！', '短评打分': 5}
{'短评内容': '很干净、舒适', '短评打分': 5}
{'短评内容': '我51去济南住的 上好人家商务酒店（济南泉城广场店 很舒服 环境好  服务态度好，最让我感激的是 我的东西在酒店里忘带了，酒店工作人员主动和我联系，还负责给我发快递送回家，太感谢了', '短评打分': 5}
{'短评内容': '真的  很不错的一家酒店 位置还是可以的离泉城广场还有逛街的地方已经很近了啊  内部很好 住了啊2次了啊 下次来 还有选择   ', '短评打分': 5}
{'短评内容': '前台的那个象是领班似的男人，很傲慢，在前台站了足有5分钟，他就在那里接电话，连句招呼都不打，bad manner!\r\n\r\n服务员的态度倒是蛮好的。', '短评打分': 1}
{'短评内容': '商旅极佳', '短评打分': 5}
{'短评内容': '值得推荐！', '短评打分': 5}
{'短评内容': '性价比高，居住的舒适度比隔壁四星级的玉泉森信298元的豪华标间还好，不知道其四星是如何评来的。', '短评打分': 5}
{'短评内容': '基本推荐，关键是位置好、就是房间感觉总有悬浮物。。不知是哪儿来的毛毛特多。。黑的鞋子皮包放一会就很明显一层、。希望改进。性价比还算好', '短评打分': 5}
{'短评内容': '服务很好', '短评打分': 5}
{'短评内容': '位置很好， 距离泉城广场和银座商厦都很近。作为经济型酒店， 一切中规中矩，只是价格略高。 唯一不足的是， 晚上7点回到酒店想吃晚饭， 厨师已经下班。', '短评打分': 5}
{'短评内容': '价格有点高', '短评打分': 1}
{'短评内容': '喜欢这酒店', '短评打分': 5}
{'短评内容': '各方面都比较差的一家酒店。', '短评打分': 1}
{'短评内容': '我觉得酒店本身环境挺好的，价格也不错，就是第一次去的时候有不好找，有的出租车司机都不知道', '短评打分': 3}
{'短评内容': '我觉得装修挺新的，房间也挺干净，环境不错，位置也方便，值得推荐', '短评打分': 3}
{'短评内容': '还可以，总体上比舒服。', '短评打分': 5}
{'短评内容': '房间设施比较新，位置非常不错，性价比高，值得推荐', '短评打分': 5}
{'短评内容': '一般', '短评打分': 1}
{'短评内容': '酒店的房间很好，大床，很舒服，房间空气流通效果也很好，对于十一预定的这个价格来说，性价比还是比较高的，地理位置交通也很方便。', '短评打分': 3}
{'短评内容': '位置倒是可以 卫生不咋样 地毯都多久没清洗了 ', '短评打分': 1}
{'短评内容': '酒店挺新的，环境也不错，而且就在市中心，特别方便，唯一觉得不太好的地方是淋浴的水流太小了', '短评打分': 3}
{'短评内容': '经常出差住这种经济型酒店,这家酒店还是很不错的,性价比比较好也很干净卫生,住着很舒适.', '短评打分': 3}
{'短评内容': '酒店位置很好，交通也比较方便，卫生也蛮干净的，设施方面有些欠缺，不能提供洗衣服务，感觉很不方便，其他都还好，住的也比较舒适，值得推荐。', '短评打分': 3}
{'短评内容': '非常不错，性价比很高，装饰有特色，离泉城广场很近，但并不吵闹，房间偏小。缺点是浴室与房间之间的玻璃墙应该做一块帘子。', '短评打分': 5}
{'短评内容': '房间很干净，距离泉城广场比较近，步行大约15～20分钟', '短评打分': 5}
