{'descr': '此用户未填写评价内容', 'star': 5}
{'descr': '是去附近地区办事,位置在南二环边,本身有餐厅,贵点.离西站很近的,', 'star': 5}
{'descr': '不错', 'star': 5}
{'descr': '太旧了吧，而且不干净```还是食堂呢```后悔死了我```', 'star': 1}
{'descr': '位置不错，性价比较高！', 'star': 5}
{'descr': '做动车比较方便，离南站比较近，打车起步价。外观比较旧，但内部还可以。特价房除了没窗户之外，还可以。', 'star': 5}
{'descr': '不是很好 ', 'star': 3}
{'descr': '价钱倒是真便宜，全酒店就这一间特价房，被我强到了，我真是“幸运”，房间里的墙皮都掉了，进去就感觉很脏，走在走廊的地毯上下面的地砖都是活的', 'star': 1}
{'descr': 'b楼正在装修 白天显得不是很安静 卫生间显得稍差 总体上还可以 位置上偏远', 'star': 5}
{'descr': '1。该点评是对金泰之家的。金泰之家挂的是金泰绿洲的名，其实是相差万里的不同\n的楼。金泰绿洲前台服务态度非常好，很热心。金泰之家服务一般。\n2。金泰之家的房间设施跟招待所类似，浴室下水道是堵塞的，马桶的座垫是歪的。\n\n3。金泰之家应该就用自己本身的店名打广告，用金泰绿洲的名字可以把客人骗来，\n但影响长久糟糕。', 'star': 1}
{'descr': '地方在2环陶然桥附近，离北京南站很近，交通很方便。而且虽然在路边，却一点也不吵。可惜就是周围生活设施太少，没有超市、网吧等。前台服务态度很好，房间很干净，就是隔音效果比较差。总的来说性价比还是蛮不错的。', 'star': 5}
{'descr': '还可以', 'star': 5}
{'descr': '酒店位置很好,性价比非常高,建议可以选择.', 'star': 5}
{'descr': '一般的出差很好，很经济。缺点：也许是过年住的人少的缘故，洗澡水不是很热。看前面酒店不错，有机会只得尝试。\r\n最大优点，离南站不远不近，去的方便，有不吵。', 'star': 5}
{'descr': '房间太小了点吧，服务也一般般', 'star': 3}
{'descr': '房间太小了点，定的时候说离着火车站也就400米，结果走了将近2000米。价格还行吧，服务真得加强了', 'star': 1}
{'descr': '我订的是特价大床间，卫生很好，很干净，说是准二星标准，也的确符合这个要求，冬天入住，暖气加上空调，一点儿也不冷，洗澡的睡也够热，床也比较舒服，服务态度也很不错，我们住进去的时候电视是打不开的，后来立刻来了服务人员给换了电视；不足的地方就是房间太小了，可能因为我是特价的原因，还有就是厕所的盥洗池居然是自己用金属做的那种。如果订了房间，特价的应该都不是金泰绿洲大酒店，而是金泰之家，这个两个是对门，在一', 'star': 5}
{'descr': '条件一般，暖气不好，房间里设施比较陈旧', 'star': 3}
{'descr': '酒店总体来说不错的，卫生干净，设施完善，地理位置交通方便，服务不错，就是房间里不是一次性的拖鞋，是塑料的那种拖鞋，怕不干净', 'star': 3}
{'descr': '住的是金泰绿洲酒店后楼，也就是金泰之家。\r\n楼里比较乱，还有办公的。房间里暖气不好，比较冷，上网也常常不好用。', 'star': 5}
{'descr': '还算可以', 'star': 5}
{'descr': '地理位置方便，环境比较安静，价格在北京是很优惠的', 'star': 3}
{'descr': '很差', 'star': 1}
{'descr': '性价比还是可以,舒适度是比较一般,就是地理位置还是比较便利的,总体感觉还可以.', 'star': 3}
{'descr': '酒店的设备很差，而且有油漆的味道，而且没有电梯，整体感觉很不错', 'star': 1}
{'descr': '酒店感觉还可以，就是油漆味道比较重，价格也比较适中，值得推荐 ', 'star': 5}
{'descr': '环境太差了，整体都不好，设施太旧了，服务也不太好，价格也高，不值得推荐 ', 'star': 1}
{'descr': '确实不怎么样', 'star': 1}
{'descr': '酒店的位置以及周边的环境都很好的,离酒店不远有个公园的非常好的,酒店的卫生以及服务都不错的,设施也很齐全的,', 'star': 5}
{'descr': '“金泰之家”简单经济，不错', 'star': 5}
{'descr': '店里还有油漆味道，服务方面做的很周到，酒店是靠近是南站的，交通很方便', 'star': 5}
{'descr': '酒店位置不好，特别偏，周围的配套设施不行，找个吃饭的地方都没有，卫生还可以', 'star': 1}
{'descr': '感觉还行吧', 'star': 5}
{'descr': '施比较老了，服务也不好，卫生条件也不好，卫生间还漏风，都没法洗澡', 'star': 1}
{'descr': '隔音不太好。\r\n其实交通还是比较方便的 旁边就是公交站  \r\n可能是新装修的原因有点味道大  性价比不错', 'star': 5}
{'descr': '价格比较优惠，服务也不错。还是值得推荐的', 'star': 5}
{'descr': '房间的设施很简陋,空调很古老那种,很吵会有噪音.环境实施比较一般,位置非常好距离火车南站很近,出行附近交通都很方便,价格也很优惠.', 'star': 5}
