{'短评内容': '很好', '短评打分': 5}
{'短评内容': '总体来说性价比还行。就是房间太小点，洗浴不是太方便！', '短评打分': 3}
{'短评内容': '所在位置非常好，三环边上，离地铁站和公交站不远，周围就是餐饮一条街，好吃的不少。\r\n\r\n装修得有些早了，设施、硬件都比较旧，卫生间太小，淋浴喷头还有点堵。', '短评打分': 5}
{'短评内容': '地点很好，价格不贵，条件稍差但是可以接受，推荐', '短评打分': 5}
{'短评内容': '位置比较好，几乎是离人大最近的酒店，卫生间太小，洗澡不是很方便，店里不能吃早餐，早餐发的是砂锅居的早餐券，一个油饼、一个鸡蛋、一碗豆腐脑、一个包子，还不错。去人大考试、办事临时落脚比较不错。', '短评打分': 5}
{'短评内容': '很舒服。', '短评打分': 5}
{'短评内容': '普通标间窄小，卫生间内小蚂蚁不少，凑乎过夜还行', '短评打分': 1}
{'短评内容': '性价比不错，我喜欢！！！尤其特价房，我住过很多，觉得这家算最好！', '短评打分': 5}
{'短评内容': '性价比非常高 下次还要住', '短评打分': 5}
{'短评内容': '由于回北京考试在此住了三天，特价房，在此位置来看性价比很好。就是卫生间小点，但是一个人住，还是可以的。以后回来考试还住这里，很方便。', '短评打分': 5}
{'短评内容': '以后在也不回住这样的酒店。', '短评打分': 1}
{'短评内容': '比较干净，交通还算方便！不错！', '短评打分': 3}
{'短评内容': '比较卫生，交通还算方便！', '短评打分': 5}
{'短评内容': '位置出行是挺方便的.房间也很干净很舒适感觉还是挺不错的,酒店的服务态度也是挺不错的,性价比还是挺好的.', '短评打分': 3}
{'短评内容': '房间的卫生和设施还不错，服务很一般。位置也还行，整体感觉这家酒店的性价比还是比较高的', '短评打分': 3}
{'短评内容': '交通还可以，卫生环境太差。', '短评打分': 3}
{'短评内容': '位置还是挺好找的,但是酒店离地铁挺远的而且坐车也不方便,服务态度也是挺一般的,卫生和设施还行,性价比还是挺低的.不是太好的酒店.', '短评打分': 3}
{'短评内容': '还不错，性价比很好，就是厕所小了些', '短评打分': 5}
{'短评内容': '住了三天，每天都要饭店的工作人员来给开门，房卡根本打不开门，入住刷卡不能退现金，可是也不能往卡里退，白白损失了半天房费，工作人员开始说半天房费可以预存，结果结账时又说房价不同不能预存，说话出尔返尔，恶劣啊', '短评打分': 1}
{'短评内容': '我觉得酒店性价比还可以，位置也比较方便，就是有点小', '短评打分': 3}
{'短评内容': '地理位置不错，交通比较方便，周边也比较热闹。不过房间实在是比较小，设施也一般，最差的就是卫生间实在太局促了，淋浴就在台盆和抽水马桶间无遮无拦实在很难使用！', '短评打分': 1}
{'短评内容': '服务态度还可以,设施和卫生都不错房间也很舒适.但是酒店的位置不是太好找打车的时候司机也不知道酒店的位置,性价比还是挺不错的.总体感觉还是比较好的一家酒店.', '短评打分': 3}
{'短评内容': '整体还不错  都住了好几回了', '短评打分': 5}
{'短评内容': '酒店设施方面很陈旧了,服务卫生也一般了,位置还是不错的,周边交通很方便的,价格方面也挺实惠的,整体感觉还可以了.', '短评打分': 3}
{'短评内容': '设施不错，位置也不错，在北三环边上。特价房性价比很高，很适合情侣去住。而且附近消费不是很高，离中关村较近。总体给个好评！', '短评打分': 5}
{'短评内容': '位置极佳\r\n缺陷是：太吵；卫生不好。', '短评打分': 3}
{'短评内容': '地理位置很好，交通方便，房屋住起来还比较舒适，要是有自助餐厅就更好了，还回来住的～', '短评打分': 5}
{'短评内容': '房间不是很干净,设施很陈旧了,也没有接触到什么服务,位置还行,性价比还是挺一般的.', '短评打分': 3}
{'短评内容': '房间里面通风不好卫生和设施也挺一般的,服务还行,性价比还是挺一般的,这家酒店主要就是地理位置比较好,下次还是可以去的.', '短评打分': 3}
{'短评内容': '总体来说，还是不错的。室内有空气消毒机。', '短评打分': 5}
{'短评内容': '为生明显比原先住过的差。茶具上还有印子。\r\n噪音很大！\r\n位置不错！', '短评打分': 5}
{'短评内容': '交通方便', '短评打分': 5}
{'短评内容': '第一次去的时候床单没有更换，又让服务员后来换的。性价比还是可以的。交通方便。', '短评打分': 3}
{'短评内容': '这家酒店还不错,地理位置蛮方便的,就是房间内部感觉有些陈旧,服务和卫生环境方面都还是可以的.', '短评打分': 3}
{'短评内容': '位置还好，出行很方便，房间卫生和设施在这个价位还行吧，服务还可以，在性价比上，整体感觉一般', '短评打分': 3}
{'短评内容': '位置挺好的，出行很方便，房间的卫生和设施在这个价位还不错，服务还行吧，在性价比方面还是值得推荐的', '短评打分': 3}
{'短评内容': '帮朋友预订的,最后结帐时酒店说有消费里面的消费品,入住时酒店没有确认里面的配置是否齐全,结帐时才说里面的东西少了,但是确实没有用里面的东西,让我朋友觉得很冤枉,走时非常生气,确定以后再也不订这一家了.', '短评打分': 1}
{'短评内容': '性价比很好', '短评打分': 3}
{'短评内容': '酒店性价比适中，就是早餐地点远了点儿', '短评打分': 5}
{'短评内容': '交通方便，这个价格环境也还行。', '短评打分': 5}
{'短评内容': 'cheap price. good location. close to subway', '短评打分': 3}
{'短评内容': 'low price. good location. close to subway station. ', '短评打分': 5}
{'短评内容': '很好，性价比非常高，不足之处是房间烟味比较大，可以净化下空气；另外早餐分量不够，并且早餐就餐的地方服务员态度不好，可以考虑换一家早餐点！', '短评打分': 3}
{'短评内容': '就是房间味道不怎么好，有很大的烟味，其他都挺好的，另外早餐分量不够，不能吃饱，另外早餐的服务员服务不好，其他都挺好的！', '短评打分': 5}
{'短评内容': '酒店特价房没有窗户，感觉不通风，特别不舒服，服务也很一般，虽然位置还不错，但是房间不通风，如果预定时候知道，我想我不会订这里。', '短评打分': 3}
{'短评内容': '位置很方便,服务比较热情,设施一般,房间里面整体感觉卫生打扫的不够干净,价格方面还能接受.', '短评打分': 3}
{'短评内容': '环境不是很卫生呀。', '短评打分': 5}
{'短评内容': '在地铁人大站，有十几路公交在附近，有超市、娱乐场所，消费购物都非常方便。就是卫生间小，淋浴时不太方便。', '短评打分': 5}
{'短评内容': '房间的卫生和设施上都很不错,很符合酒店的价位,但就是酒店的位置稍微有点偏,不是太好找,如果有明显的路标就更方便了.', '短评打分': 3}
{'短评内容': '这家酒店性价比还是比较高的，就这个价格，房间的卫生和设施还是不错的，前台服务也可以，主要是这个位置是很不错的，出行很方便，值得推荐', '短评打分': 3}
{'短评内容': '在北京订到这样的酒店，性价比还是比较高的，但早餐很简单，房间的卫生和设施还可以，服务也说的过去，我觉得这家酒店还是值得推荐的', '短评打分': 3}
{'短评内容': '还行！', '短评打分': 5}
{'短评内容': '是一家不错的经济型酒店。', '短评打分': 5}
{'短评内容': '酒店的硬件设施舒适度都还不错，卫生服务也很好，价格合理适中。位置出行交通也很方便，整体来讲算是比较不错的酒店值得推荐入住。', '短评打分': 3}
{'短评内容': '酒店各方面都很好，交通地理位置方便，性价比比较高了。', '短评打分': 3}
{'短评内容': '浴室很小，小得让你想象不到，花洒固定垂直在头顶，不能调节，水流稀疏，水温据说“现在就是这样，不热，明天也不热，别的房间也不热。”\r\n房间一股子难以言说的气味，本想忍，还是没法忍。', '短评打分': 1}
{'短评内容': '交通便利,卫生条件很好,卫生间太小', '短评打分': 5}
{'短评内容': '酒店服务一般,地理位置交通很方便,设施很陈旧,应该是家老酒店,性价比一般,下次会选择一下在入住的', '短评打分': 3}
{'短评内容': '位置很不错，周围有很多餐饮设施。房间较小，基础设施相对比较简陋。 适合囊中羞涩的旅者。', '短评打分': 5}
{'短评内容': '酒店位置还不错，周围是小区，挺安静的。就是卫生间小了点，胖点的人周转不开。', '短评打分': 5}
{'短评内容': '位置不错，价格还算合理，适合工薪阶层', '短评打分': 5}
{'短评内容': '房间太小', '短评打分': 5}
{'短评内容': '还不错，不过是内窗', '短评打分': 5}
{'短评内容': '酒店的价格在那个位置来说还可以,不过服务人员态度很冷淡,根本没有服务意识,很差的,虽然酒店的住宿条件还可以,不过以它这样服务根本不值得推荐.', '短评打分': 3}
{'短评内容': '位置有些靠里,不太好找,房间的面积有些小,而且没有窗户,所以感觉有些憋闷,而且床单也不太干净.', '短评打分': 1}
{'短评内容': '房间的卫生间太小了,位置比较好靠近人大这边很方便,设施也是比较齐全,各方面还是比较不错的.', '短评打分': 5}
{'短评内容': '总体来说还不错,价格也合适,没什么不满意的.', '短评打分': 5}
{'短评内容': '还不错，就是卫生间不大', '短评打分': 5}
{'短评内容': '在人民大学对面，吃饭、坐车都比较方便，只是房间略小', '短评打分': 5}
{'短评内容': '酒店位置很好出行很方便,房间的卫生间很小,设施比较一般,卫生服务也还可以,性价比还算不错的.', '短评打分': 5}
{'短评内容': '房间面积太小了,设施条件也很一般.', '短评打分': 1}
{'短评内容': '房间小，尤其是洗手间比较小，结合它的设施来说呢价位就有点偏高，但周边环境很，附近餐饮、购物、出行交通都很方便，所以在这里住过几次了', '短评打分': 5}
{'短评内容': '真的很一般   没有什么很突出的优点', '短评打分': 1}
{'短评内容': '酒店的周围环境还挺好的，房间的卫生条件也不错，服务很热情，交通也蛮方便的，就是价格稍微高了点', '短评打分': 5}
{'短评内容': '酒店的周围环境还挺好的，房间的卫生条件也不错，服务很热情，交通也蛮方便的，就是价格稍微高了点', '短评打分': 5}
{'短评内容': '总体可以，房间面积小。', '短评打分': 5}
{'短评内容': '经济实惠服务好，在中关村附近如此贴近大众的酒店不多了！', '短评打分': 5}
{'短评内容': '性价比还是可以的,位置也不错交通挺便利的.', '短评打分': 5}
{'短评内容': '酒店提供的配套设施都还可以的,但是房间面积太小了,总的来说性价比不高', '短评打分': 5}
